Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSRNOG00000003707,Zmym3,-0.001637070393318698,0.7830090711318102,0.9958362876403535,162,0.02344407840908256,153
ENSRNOG00000006365,Asb15,-0.001637223501454501,0.7620921023739388,0.9958362876403535,7,0.001475716935138866,7
ENSRNOG00000002680,Lamc1,-0.0016374404301947847,0.7844506122267666,0.9958362876403535,631,0.11505745885464069,552
ENSRNOG00000020478,Camk4,-0.0016378188476477147,0.7697432904061515,0.9958362876403535,13,0.0016944017629051005,13
ENSRNOG00000018962,Ctf1,-0.0016380004889134112,0.7772325021399281,0.9958362876403535,25,0.004435547523378053,25
ENSRNOG00000020377,Cideb,-0.001638429764714513,0.7516264384080283,0.9958362876403535,8,0.002213962273238365,8
ENSRNOG00000023520,Cs,-0.0016386343167378733,0.784000473313169,0.9958362876403535,345,0.055297437761704746,318
ENSRNOG00000001086,Vps37b,-0.0016386790612772347,0.7825120058851927,0.9958362876403535,152,0.023712046246143818,140
ENSRNOG00000050437,Bod1l1,-0.0016419044864657598,0.7827677446480169,0.9958362876403535,166,0.04038230802163934,157
ENSRNOG00000002159,Gpat3,-0.0016426783336996494,0.769928012008323,0.9958362876403535,18,0.0040905157677708975,17
ENSRNOG00000060486,ENSRNOG00000060486,-0.0016427728436370884,0.7618933402253615,0.9958362876403535,7,0.0021765852877853437,7
ENSRNOG00000004155,Samd14,-0.001643243092866623,0.7561801621947756,0.9958362876403535,8,0.0014819673578890908,8
ENSRNOG00000027855,ENSRNOG00000027855,-0.0016432506562544184,0.751398685008644,0.9958362876403535,8,0.0017522983186278407,8
ENSRNOG00000037957,Aifm3,-0.0016446994313627805,0.7517034014221392,0.9958362876403535,13,0.0013470119546678237,13
ENSRNOG00000018266,Slc23a3,-0.0016448346157681931,0.7391662306618839,0.9958362876403535,13,0.0019333493231722446,13
ENSRNOG00000068241,ENSRNOG00000068241,-0.0016460420004817528,0.7622590766847419,0.9958362876403535,7,0.0027867392003563126,7
ENSRNOG00000020107,Stk11ip,-0.001647523300241877,0.7759698222043869,0.9958362876403535,31,0.004018662219115429,31
ENSRNOG00000007968,RGD1305350,-0.0016483079288587734,0.7826803065474255,0.9958362876403535,430,0.06874146290392914,388
ENSRNOG00000004821,Sntb1,-0.0016517823641957689,0.7560775884095761,0.9958362876403535,10,0.0022786141755296945,9
ENSRNOG00000011530,Mindy4,-0.0016522058635095027,0.7784931098389437,0.9958362876403535,60,0.008888461616624705,59
ENSRNOG00000017857,Cul7,-0.0016525180961570443,0.7815034314889125,0.9958362876403535,264,0.040806138218729394,246
ENSRNOG00000013911,Nagk,-0.0016529779907435373,0.7811357154225333,0.9958362876403535,213,0.03447899399469557,200
ENSRNOG00000045695,NEWGENE_1559832,-0.001653456670870638,0.7785308167107902,0.9958362876403535,55,0.010320315951926565,53
ENSRNOG00000003302,Flcn,-0.001657082454965534,0.7805695659053307,0.9958362876403535,228,0.03866073403476934,207
ENSRNOG00000059519,Bbox1,-0.0016572307108239004,0.7511043130616449,0.9958362876403535,8,0.00110041196750145,8
ENSRNOG00000038044,Tsc22d2,-0.0016587416878828523,0.7781844036353982,0.9958362876403535,72,0.012565667614434202,70
ENSRNOG00000003951,Psmc1,-0.0016589763538535057,0.7813142787445625,0.9958362876403535,1092,0.18736117940546348,885
ENSRNOG00000057794,Adamts5,-0.0016597382884300212,0.7689605974898984,0.9958362876403535,14,0.0035928732155859375,14
ENSRNOG00000050946,Fam110a,-0.0016597426737158991,0.7798995747767037,0.9958362876403535,169,0.028351325631704172,157
ENSRNOG00000012264,Alkbh1,-0.0016598020712729905,0.7722899155357155,0.9958362876403535,34,0.0066942239568141175,31
ENSRNOG00000067203,B4galnt2,-0.0016601103615318362,0.7578368807314978,0.9958362876403535,7,0.0017395099664028802,7
ENSRNOG00000013446,Nif3l1,-0.0016604455648516225,0.7489345151802932,0.9958362876403535,11,0.0037449388877475484,11
ENSRNOG00000002832,ENSRNOG00000002832,-0.001661377334290024,0.7742413814168675,0.9958362876403535,32,0.0071511112841225,31
ENSRNOG00000063973,ENSRNOG00000063973,-0.0016618454992653197,0.7551933624504452,0.9958362876403535,8,0.0011327971118646302,8
ENSRNOG00000012514,Abhd17b,-0.0016619220400557423,0.7751691197978239,0.9958362876403535,51,0.009846613044502161,49
ENSRNOG00000006853,Elavl2,-0.001662125698206869,0.7537227163723659,0.9958362876403535,8,0.0011529406643954736,8
ENSRNOG00000020435,Terf2,-0.0016628815254057306,0.75509521562447,0.9958362876403535,8,0.001964101283347999,8
ENSRNOG00000014387,Chac1,-0.0016629966233753248,0.7499163155886511,0.9958362876403535,8,0.0009988062028753882,8
ENSRNOG00000011655,Dcaf10,-0.0016640056016709707,0.7772204943618524,0.9958362876403535,71,0.01327107392542695,69
ENSRNOG00000029798,Lrrc4c,-0.0016640867885939653,0.7481486763562644,0.9958362876403535,8,0.0020801043011549904,8
ENSRNOG00000056526,AABR07054262.1,-0.0016644096737527493,0.7517197981281782,0.9958362876403535,9,0.001870274447968238,9
ENSRNOG00000066473,ENSRNOG00000066473,-0.0016644727324988569,0.7582314873153391,0.9958362876403535,7,0.0008792305373934083,7
ENSRNOG00000014164,Paqr5,-0.0016645213954125633,0.7497229417269979,0.9958362876403535,9,0.001238858169956476,8
ENSRNOG00000032922,ENSRNOG00000032922,-0.0016659499258266193,0.7781761468358819,0.9958362876403535,124,0.025758278209486445,121
ENSRNOG00000025899,Thada,-0.001666234597861017,0.7788672952596601,0.9958362876403535,137,0.025917368077431974,131
ENSRNOG00000004542,Ttc8,-0.00166636609555584,0.7696511014190799,0.9958362876403535,27,0.0035786441191552627,27
ENSRNOG00000011353,Gfi1b,-0.0016667377415736525,0.7407860170685903,0.9958362876403535,10,0.0023382215224351825,10
ENSRNOG00000020552,Fosl1,-0.0016668700638166089,0.7478025484275076,0.9958362876403535,9,0.0016972202457383309,9
ENSRNOG00000006285,Tlk2,-0.001669161932547487,0.7790452926272577,0.9958362876403535,209,0.03859774506453409,198
ENSRNOG00000045553,Proser2,-0.0016692266696155893,0.7767934761532571,0.9958362876403535,90,0.015476978405793177,87
ENSRNOG00000007014,ENSRNOG00000007014,-0.0016695133927394357,0.7745108724801466,0.9958362876403535,44,0.009731828201334254,41
ENSRNOG00000028227,Pbrm1,-0.0016705554767441348,0.7782061180032667,0.9958362876403535,147,0.03451574950501288,138
ENSRNOG00000064210,ENSRNOG00000064210,-0.0016709011789944595,0.7500054868911148,0.9958362876403535,10,0.001390956718801467,10
ENSRNOG00000024000,Cd22,-0.001671479638396201,0.7506313290455443,0.9958362876403535,9,0.0018690956177733493,9
ENSRNOG00000024506,ENSRNOG00000024506,-0.0016728438776508858,0.7346950259485403,0.9958362876403535,10,0.002544039141245096,10
ENSRNOG00000009930,Pigo,-0.0016728724474820396,0.7728549997983073,0.9958362876403535,52,0.00877121105299985,51
ENSRNOG00000069434,ENSRNOG00000069434,-0.001673016940650394,0.74952584340894,0.9958362876403535,8,0.0012622882964303365,8
ENSRNOG00000017597,Fbp1,-0.0016734618861873952,0.7590708269322448,0.9958362876403535,15,0.002252637951893352,15
ENSRNOG00000070513,ENSRNOG00000070513,-0.0016740755610482692,0.7468265179346951,0.9958362876403535,8,0.001458914167271022,8
ENSRNOG00000008101,Tmem251,-0.0016751509395966963,0.7744671924999353,0.9958362876403535,70,0.014898387819765263,67
ENSRNOG00000016217,Gtpbp4,-0.0016757347985950756,0.7775769095864324,0.9958362876403535,169,0.032084922025836016,163
ENSRNOG00000027833,Fnip2,-0.001675744576336088,0.7469055108372786,0.9958362876403535,9,0.0014200510928627686,9
ENSRNOG00000016905,Hmg20a,-0.0016757851976730897,0.7781102940784775,0.9958362876403535,262,0.04899622495582685,253
ENSRNOG00000062741,Ldhal6b,-0.001675987062048547,0.7782402757602973,0.9958362876403535,461,0.08036325202385329,408
ENSRNOG00000015751,Cyp4f18,-0.0016763163734200778,0.7514372482786512,0.9958362876403535,20,0.003095480269412762,20
ENSRNOG00000059456,Grk3,-0.0016763167680279322,0.751233885381347,0.9958362876403535,10,0.0016203978432758153,9
ENSRNOG00000025130,Ltk,-0.0016765375126563077,0.762048311674809,0.9958362876403535,18,0.0028014805492698053,18
ENSRNOG00000057989,Zp2,-0.0016772394637852711,0.7503521128530888,0.9958362876403535,9,0.002485447445355482,9
ENSRNOG00000000891,Zfp958l1,-0.0016775648806345933,0.7398947518047558,0.9958362876403535,11,0.0019514662989285757,11
ENSRNOG00000005387,ENSRNOG00000005387,-0.001677668894191334,0.7785970112485856,0.9958362876403535,1966,0.3402201147834445,1357
ENSRNOG00000048195,Nudt13,-0.0016777225716409273,0.7683534500643211,0.9958362876403535,31,0.004393228424141839,30
ENSRNOG00000026271,Tmem245,-0.0016782907154435178,0.7722361642873264,0.9958362876403535,37,0.007255287323370014,36
ENSRNOG00000013654,Cbln2,-0.0016789186936550966,0.7548693336753388,0.9958362876403535,7,0.001662869319716579,7
ENSRNOG00000010714,Fgl1,-0.0016798630079256235,0.7540330533702173,0.9958362876403535,10,0.0016506763286816615,8
ENSRNOG00000022136,ENSRNOG00000022136,-0.0016828095842292192,0.753291481136216,0.9958362876403535,8,0.0009460924314311541,8
ENSRNOG00000024801,ENSRNOG00000024801,-0.001684294401597071,0.7756956384916021,0.9958362876403535,139,0.020949257802632643,133
ENSRNOG00000061073,Zfp275,-0.0016843287541967247,0.7702853999129022,0.9958362876403535,35,0.00563171960112165,34
ENSRNOG00000033262,Reep6,-0.00168539730944938,0.76370548229866,0.9958362876403535,21,0.003422818344641186,21
ENSRNOG00000003545,Uchl5,-0.0016869595811559075,0.7756046554863738,0.9958362876403535,128,0.022463662687012737,120
ENSRNOG00000025890,Opa3,-0.001687006554910048,0.7734360308046582,0.9958362876403535,110,0.017393529947120304,104
ENSRNOG00000012650,Mrpl3,-0.0016875268049542885,0.7763850345484085,0.9958362876403535,387,0.062365018961204596,353
ENSRNOG00000067344,ENSRNOG00000067344,-0.0016880413783904786,0.7765474881379819,0.9958362876403535,403,0.07607995495299723,364
ENSRNOG00000049063,AABR07044759.1,-0.0016889062516268246,0.775101103659608,0.9958362876403535,135,0.027902736780408936,129
ENSRNOG00000059326,Abca9,-0.0016893992869875616,0.7593794746210921,0.9958362876403535,15,0.0033371239769741036,14
ENSRNOG00000066033,ENSRNOG00000066033,-0.0016896716390018469,0.7558116116566215,0.9958362876403535,8,0.0010899312072151252,8
ENSRNOG00000004968,Ncapg2,-0.0016909977987826191,0.7475179451720657,0.9958362876403535,8,0.0013328394788925813,8
ENSRNOG00000019825,Zdhhc24,-0.001691010456872949,0.7698539106243911,0.9958362876403535,46,0.00893784926396116,44
ENSRNOG00000037251,Zfp248,-0.0016910441073089335,0.7453642603392545,0.9958362876403535,8,0.000841308898098505,8
ENSRNOG00000053945,Daam2,-0.001691748885399487,0.7533353631861803,0.9958362876403535,11,0.0018494251949086437,11
ENSRNOG00000026049,Qrsl1,-0.0016918757064581281,0.7708586656474796,0.9958362876403535,46,0.008778455537181814,46
ENSRNOG00000018564,Nup93,-0.00169207487999744,0.7739725190317991,0.9958362876403535,95,0.0163597926023541,94
ENSRNOG00000042978,Ncald,-0.001692588906816952,0.760729242821751,0.9958362876403535,22,0.005654694557667341,19
ENSRNOG00000059160,ENSRNOG00000059160,-0.0016930171602533896,0.7572209008830011,0.9958362876403535,13,0.0037360949048387618,13
ENSRNOG00000011976,Nudt7,-0.0016931750008316617,0.768704110233487,0.9958362876403535,46,0.00808263829911111,45
ENSRNOG00000025596,Ago4,-0.0016944698917480915,0.7552713932931874,0.9958362876403535,11,0.002278695465539626,10
ENSRNOG00000020492,Rps27a-ps28,-0.001695244730853577,0.7748661598618026,0.9958362876403535,197,0.03568372830521388,186
ENSRNOG00000068622,ENSRNOG00000068622,-0.0016954462960255977,0.7689976393481522,0.9958362876403535,44,0.009714255788197072,43
ENSRNOG00000020109,Dmrtc2,-0.0016958761914653705,0.7712914421075148,0.9958362876403535,67,0.01150272928777255,60
ENSRNOG00000002364,Rnf112,-0.0016965685748851398,0.7465940371359331,0.9958362876403535,14,0.0014003448629001949,14
ENSRNOG00000066035,ENSRNOG00000066035,-0.001696682965989317,0.7420807294334637,0.9958362876403535,9,0.001132630975998743,9
ENSRNOG00000015027,Il18r1,-0.0016980486434527893,0.7518508590771322,0.9958362876403535,8,0.0012250519464483143,8
ENSRNOG00000048424,AC112866.1,-0.0016984289441023578,0.7504686413481101,0.9958362876403535,8,0.0015363094868641222,8
ENSRNOG00000011014,Copg2,-0.0016988963499975124,0.77458700675477,0.9958362876403535,279,0.04392035732723963,264
ENSRNOG00000068001,Abcb4,-0.0016999938232204691,0.753915906426337,0.9958362876403535,10,0.0017639916417019922,10
ENSRNOG00000032668,Zfp950,-0.0017006271134079108,0.7709803228000245,0.9958362876403535,69,0.010531358185579928,65
ENSRNOG00000020704,Tkfc,-0.0017009475455672584,0.7713599298236251,0.9958362876403535,93,0.016196767577365677,89
ENSRNOG00000014426,Lox,-0.0017021941650087306,0.7694728547052192,0.9958362876403535,35,0.008767702148415006,35
ENSRNOG00000011748,S100a5,-0.0017041818866120324,0.7462430579287403,0.9958362876403535,9,0.0009561217356994629,9
ENSRNOG00000011441,Tpd52,-0.0017046193146242174,0.774318132936259,0.9958362876403535,579,0.10620037650676577,520
ENSRNOG00000054775,Fkbp11,-0.0017068998450432936,0.7739538037595068,0.9958362876403535,585,0.10366078932180765,511
ENSRNOG00000004834,Llgl2,-0.001707417536740756,0.7736593676451916,0.9958362876403535,475,0.07691595150919824,413
ENSRNOG00000001645,Filip1l,-0.0017089967511811945,0.7718910541631673,0.9958362876403535,97,0.023210750334515293,94
ENSRNOG00000068153,ENSRNOG00000068153,-0.0017096164179960845,0.7504325186671476,0.9958362876403535,8,0.0022024985176986693,8
ENSRNOG00000004585,Tmtc2,-0.0017111930631583299,0.7593173651234101,0.9958362876403535,16,0.00301622811147864,16
ENSRNOG00000012817,Lrrc17,-0.0017113287507879592,0.7646606037868798,0.9958362876403535,24,0.004230346318205585,24
ENSRNOG00000028941,Zbed3,-0.0017117903645970129,0.7720096177561622,0.9958362876403535,148,0.02362987889417952,135
ENSRNOG00000004781,Crmp1,-0.001713258462433179,0.7428722566621495,0.9958362876403535,9,0.0009998077362340513,9
ENSRNOG00000021323,Ca13,-0.0017133315497041873,0.7444953748169338,0.9958362876403535,8,0.001756096697124251,8
ENSRNOG00000019497,Mrpl17,-0.0017143334606408915,0.773106807938053,0.9958362876403535,1871,0.31477380088425305,1300
ENSRNOG00000003901,Cfap36,-0.00171529919830871,0.771630776944684,0.9958362876403535,198,0.0340546818051393,189
ENSRNOG00000003048,Tiprl,-0.0017155447920408574,0.7702587084334787,0.9958362876403535,104,0.022234645546496845,101
ENSRNOG00000055093,Cep43,-0.0017168865819459267,0.7713518721867759,0.9958362876403535,168,0.025077985565769272,153
ENSRNOG00000064426,ENSRNOG00000064426,-0.0017170310058517017,0.7507141523437176,0.9958362876403535,10,0.0015372175955303989,9
ENSRNOG00000070606,ENSRNOG00000070606,-0.0017171595372977675,0.7461649716995084,0.9958362876403535,9,0.0022471690734541523,9
ENSRNOG00000037595,Gpbp1l1,-0.0017179544729121156,0.7608994065742274,0.9958362876403535,20,0.0032328374121054068,18
ENSRNOG00000012016,Npc1,-0.0017179637323883968,0.7720591715865852,0.9958362876403535,481,0.08262047753919384,423
ENSRNOG00000064882,ENSRNOG00000064882,-0.0017185110744247331,0.7473999407779762,0.9958362876403535,8,0.001953774903913232,8
ENSRNOG00000014127,Rnf151,-0.0017200079117639451,0.7554185994304298,0.9958362876403535,13,0.0027153678802029307,13
ENSRNOG00000005115,Asf1b,-0.0017202235718419539,0.7617691681513192,0.9958362876403535,37,0.0067866486286234885,34
ENSRNOG00000001275,Tmem184a,-0.0017207996969740072,0.7704023838137037,0.9958362876403535,158,0.024493692501567504,144
ENSRNOG00000017911,Tcaf1,-0.0017208850981185711,0.769135086887071,0.9958362876403535,72,0.011577065187678212,70
ENSRNOG00000009585,Tcf20,-0.0017226870237144539,0.7688950970887449,0.9958362876403535,113,0.02288839646459522,105
ENSRNOG00000042404,Ccdc122,-0.001722689187935564,0.7498795620647027,0.9958362876403535,12,0.0023977697057861085,12
ENSRNOG00000057245,Rbbp8nl,-0.0017236150186705256,0.7620717034166293,0.9958362876403535,31,0.005492541967470916,31
ENSRNOG00000004094,Ptger1,-0.0017243198843397893,0.7448446382899595,0.9958362876403535,9,0.001354244832836589,9
ENSRNOG00000002004,Prdm8,-0.0017259498714177924,0.7316979999529946,0.9958362876403535,10,0.0025136375864420308,10
ENSRNOG00000062714,Axin1,-0.0017262424827462373,0.7703229096828693,0.9958362876403535,337,0.05638801248039301,306
ENSRNOG00000026880,Usp38,-0.0017263637365144639,0.7697992738320593,0.9958362876403535,129,0.022948011712147554,127
ENSRNOG00000002470,Ifi47,-0.0017264283890719321,0.7700817102338046,0.9958362876403535,254,0.043509952658321305,235
ENSRNOG00000008915,Prima1,-0.0017268814929044794,0.7396375621120891,0.9958362876403535,9,0.0017745585707924535,9
ENSRNOG00000022640,Siglec8,-0.0017281018980800724,0.7342093618918126,0.9958362876403535,13,0.0019597648379772402,13
ENSRNOG00000028703,Slc39a6,-0.0017294862027558778,0.7608996628474082,0.9958362876403535,59,0.010483243632217969,53
ENSRNOG00000015491,ENSRNOG00000015491,-0.0017295641717577173,0.7680618149539941,0.9958362876403535,103,0.02077200599433099,98
ENSRNOG00000014805,Wrap73,-0.0017302906531729849,0.7688118793765301,0.9958362876403535,141,0.022679389649734368,136
ENSRNOG00000066988,Tbpl1,-0.0017305799323963156,0.7436813760658156,0.9958362876403535,11,0.002836227148083545,11
ENSRNOG00000021182,Sv2a,-0.0017312118744419785,0.7568578757606568,0.9958362876403535,20,0.00501855196310757,20
ENSRNOG00000031773,Cngb1,-0.001731767608904461,0.7091460173564561,0.9958362876403535,14,0.0021396857486322214,14
ENSRNOG00000067471,ENSRNOG00000067471,-0.0017324874765174087,0.7460454157302362,0.9958362876403535,8,0.0017564601855027248,8
ENSRNOG00000017770,Cdc123,-0.0017326581303770234,0.7697940246584659,0.9958362876403535,351,0.05771801250805299,320
ENSRNOG00000028016,Ncf2,-0.001735690076516422,0.7665856422118562,0.9958362876403535,74,0.011746484218346677,71
ENSRNOG00000013729,RGD1306271,-0.0017360805767701248,0.7452521397085934,0.9958362876403535,9,0.0016143909974853962,9
ENSRNOG00000031408,AC097129.1,-0.0017379023175376302,0.7467657037093747,0.9958362876403535,9,0.0005112308146484391,9
ENSRNOG00000001193,Hsf2bp,-0.0017392772869998,0.7452840942050676,0.9958362876403535,8,0.0010596158224136024,8
ENSRNOG00000060120,Selenoo,-0.0017395884871338545,0.768288830853626,0.9958362876403535,264,0.03711106655876256,240
ENSRNOG00000011424,Cldn23,-0.0017414057846638522,0.7483350396417325,0.9958362876403535,15,0.002414296243443725,14
ENSRNOG00000066471,ENSRNOG00000066471,-0.001742113346909876,0.7451393679132008,0.9958362876403535,8,0.0019164165501766672,8
ENSRNOG00000057628,Slc5a6,-0.001744465424620428,0.7672217524292829,0.9958362876403535,199,0.028163779991065004,188
ENSRNOG00000019604,Pld2,-0.001745907650969977,0.739661309215295,0.9958362876403535,8,0.002141161499692825,8
ENSRNOG00000001389,Irs3,-0.001746914221078884,0.7662608870852794,0.9958362876403535,156,0.026736966177445767,150
ENSRNOG00000057855,F5,-0.0017482984066271347,0.7461262846932712,0.9958362876403535,12,0.0016881341366871594,12
ENSRNOG00000069267,Pthlh,-0.001748635601022684,0.7436027816974353,0.9958362876403535,15,0.0019776295701138327,13
ENSRNOG00000049982,Pex26,-0.0017490149006389043,0.7588711032703503,0.9958362876403535,26,0.003469584809296458,26
ENSRNOG00000001554,RGD1563888,-0.001749205092621618,0.7669246612938269,0.9958362876403535,209,0.03998790592363486,201
ENSRNOG00000028254,Tmem141,-0.0017495643544645342,0.7671167665578895,0.9958362876403535,350,0.05766456395411988,313
